composition,icsdnum,energyperatom
Al2F2K2O3,421736.0,-6.045
F1K2O3P1,15691.0,-5.877999999999999
F1O3P1Rb2,172343.0,-5.825
B1F1O4Pb3,423609.0,-6.125
Cs2F1O3P1,172346.0,-5.797000000000001
Ba1F1O3P1,425691.0,-6.858
F1K3O4Se1,82750.0,-4.854
Al2F2Ge1O4,409714.0,-6.75
Ba1Cd1F1P1,189937.0,-4.34
Cd2F1O4P1,2361.0,-5.54
F1K3O4S1,81835.0,-5.275
F1Ga1O3Te1,241140.0,-5.475
As1Cd2F1O4,202983.0,-4.981
F1Sb1Sr1Zn1,189935.0,-4.011
C1F1K3O3,66028.0,-5.622000000000001
C1F1O3Rb3,66029.0,-5.531000000000001
F1In1O5Te2,290265.0,-5.3420000000000005
As1Ba1Cd1F1,189938.0,-4.19
F2Mg3O4Si1,252073.0,-6.44
B6F2O11Sr3,262538.0,-7.545
B2Bi1F1O4,172481.0,-7.114
B4Ba5F2O10,73905.0,-7.172999999999999
As1F1Sr1Zn1,189934.0,-4.2669999999999995
B6Ba3F2O11,184715.0,-7.555
B1F1Mg2O3,28096.0,-6.667999999999999
B1Be2F1O3,200264.0,-7.244
B1Be2F1O3,56847.0,-7.244
F1K1O6Te3,95727.0,-5.1979999999999995
Ba3F2In2O5,80215.0,-5.813
F1O12P3Pb5,20500.0,-6.522
Ba2F1In1O3,79261.0,-5.861000000000001
B3Ca5F1O9,69537.0,-7.269
F1O12P3Sr5,160666.0,-7.098
F2O24P6Sr10,262703.0,-7.098
Ca10F2O24P6,236762.0,-7.169
F2Sb2Se4Sr2,171430.0,-4.651
F1Ga1O4Sr3,50735.0,-6.086
Al1F1O4Sr3,195184.0,-6.473
As3F1O12Sr5,260044.0,-6.4270000000000005
As3Ca5F1O12,172996.0,-6.4879999999999995
F32O1Pb8Y6,201968.0,-5.95
F3La3O9Si3,89522.0,-7.7829999999999995
F1O4S1Y1,92288.0,-6.9879999999999995
C1F1La1N2,419916.0,-8.052999999999999
F1O3Se1Y1,418898.0,-6.691
F1O3Se1Y1,251183.0,-6.712000000000001
Cl1F8Ta1,39502.0,-4.845
F7Pb1Ta1,417253.0,-5.925
Ba2F6O1Ti1,72150.0,-6.244
F1O3Sc1Se1,427935.0,-6.546
F3K3O4Ti1,39811.0,-5.3870000000000005
F2O11Si3Y4,188771.0,-8.21
F12O1Rb2Zr3,95848.0,-6.337999999999999
F12O1Tl2Zr3,48003.0,-6.247000000000001
F6Li2O3Ta2,405777.0,-6.903
F1La1Se1,21010.0,-6.22
F1La1S1,31938.0,-6.537999999999999
F12Hf3O1Rb2,95847.0,-6.669
F1La1O1,30622.0,-7.574
F1La1O1,76427.0,-7.574
Ba1F4O1Ti1,72740.0,-6.466
F9O6Y7,1893.0,-7.705
Ba2F4O3W1,33271.0,-6.777
F1La3N4Si1,429558.0,-7.704
F4Na2O2W1,201173.0,-5.945
F1O1Sc1,100563.0,-7.695
F1Na3O4S1,9519.0,-4.961
F1O1Y1,76426.0,-7.97
Cl4F1Ta1,27413.0,-4.879
F1Na3O4W1,417289.0,-6.207000000000001
Ca2F1O6Ta2,50048.0,-8.088
F4O1W1,10393.0,-6.29
F1N1Ti1,290034.0,-7.507000000000001
F1N3Ta2,182353.0,-8.521
B1N1,167799.0,-8.783
O3V1Y1,155477.0,-8.447000000000001
La2O6W1,183485.0,-8.382
O3W1,50727.0,-8.324
C1Nb2,163747.0,-8.272
O11Ti6,90958.0,-8.204
Mn1N2Si1,172194.0,-8.203
N4Si3,34096.0,-8.182
Mn1O3Ti1,184649.0,-8.181000000000001
C8Ca1N6,164652.0,-8.16
Hf3P2,82727.0,-8.1
O3V2,95760.0,-8.092
La2O3,160220.0,-8.081
Ba1Nb10O19Si1,80591.0,-8.078
Mo1N1,159438.0,-8.072000000000001
B2Fe1W2,614261.0,-8.03
Hf1N2Sr1,82538.0,-8.03
Al1O3Sc1,66885.0,-8.02
O5V3,32587.0,-8.017999999999999
O5V3,653661.0,-8.001
Hf1O3Pb1,174114.0,-7.957999999999999
O2Si1,75649.0,-7.909
O2Si1,62584.0,-7.904
Mo2O8Zr1,280435.0,-7.888999999999999
Na5O44W14,280172.0,-7.886
O4Sr1W1,23701.0,-7.862
Ba1O4W1,155517.0,-7.85
B1C1Mo2,43318.0,-7.837000000000001
La2Mo3O12,2634.0,-7.814
Ca1O5Si1Ti1,158656.0,-7.7989999999999995
C5Y4,84869.0,-7.792999999999999
O2Si1,170530.0,-7.744
C1N2Sr1,59860.0,-7.678999999999999
Nb1O6Sr2Y1,163664.0,-7.671
Fe1O3Ti1,246516.0,-7.67
Nb2O7Sr2,187.0,-7.666
C4Ru1Sc3,420074.0,-7.66
O7Sr1V3,241185.0,-7.647
Hf5Si4,638928.0,-7.636
Al1N3V4,181348.0,-7.622999999999999
Al2Ca1O8Si2,202712.0,-7.615
Ba1O3Ti1,183932.0,-7.5920000000000005
C6Fe1N6Sn2,51494.0,-7.577999999999999
K2O15Si6Ti1,51313.0,-7.541
Ba1Mn2O14Si4Sr2,74006.0,-7.541
Be1N4P2,421385.0,-7.524
Al1Mo1O7V1,280775.0,-7.519
Mo17O47,28333.0,-7.506
C1Mg1N2,75039.0,-7.4079999999999995
La1Na1O4Ti1,82003.0,-7.406000000000001
Nb1P1Zr1,75008.0,-7.404
Ba1N4P2,414350.0,-7.402
Al1C3V4,163549.0,-7.394
Fe5O12Si3,161139.0,-7.367000000000001
K1Mo5O13,280882.0,-7.35
Fe1O4V1,82161.0,-7.331
In1Na1O8W2,28098.0,-7.327999999999999
C1P1V2,181096.0,-7.31
C6Cr21Mo2,156148.0,-7.307
B2Ti1,30330.0,-7.306
In1O8Rb1W2,24859.0,-7.296
O9Rb2Si3Ti1,19026.0,-7.296
Mn1O2,653914.0,-7.266
Ba2Mn1Mo1O6,98739.0,-7.2589999999999995
Ba2Mg1O6W1,262318.0,-7.235
Mg1O3V1,284.0,-7.181
Ge3La2O9,83341.0,-7.18
Cr2O4Zn1,167365.0,-7.166
Si2W1,652553.0,-7.151
Ca3Mg1O8Si2,26002.0,-7.144
O4V2Zn1,55442.0,-7.142
O4V2Zn1,76982.0,-7.141
Co1La1O3,201766.0,-7.132000000000001
Ca3Ga2O12Si3,27387.0,-7.126
Mg1N2Si1,90730.0,-7.098
Ca2O4Si1,40657.0,-7.096
Ca1Na2O12V4,161368.0,-7.082000000000001
Co1La1O3,201765.0,-7.081
Mg2O7V2,93603.0,-7.081
Ni1O6Sr2W1,91791.0,-7.0760000000000005
C6Cu1Fe1K2N6,28654.0,-7.074
O23Rb6Si10,14023.0,-7.065
Fe1Ge2La1O7,82951.0,-7.061
Mn2O5Sr2,417806.0,-7.051
P1Ru1Zr1,30727.0,-7.05
Al2Mg1O4,161056.0,-7.024
O4W1Zn1,162237.0,-7.023
Ca2N3V1,409644.0,-7.016
K2O8V3,245500.0,-7.005
Ca1Ga1La1O4,96463.0,-7.002000000000001
Cr3In1O8,155504.0,-6.989
C4N4Pt1Rb2,171492.0,-6.987
Mn1O3Sr1,157936.0,-6.987
Ca2Fe1Mo1O6,89955.0,-6.978
Mn1Nb1Si1,24185.0,-6.977
As1Hf1Ru1,610654.0,-6.974
C6Cu1Fe1N6Na2,28657.0,-6.971
Fe5Ge3La1O15,39353.0,-6.971
O5Pb2W1,61399.0,-6.968
K2O9Sr1V3,153542.0,-6.966
K1La1Na1Nb1O5,94743.0,-6.962999999999999
Nb3Si1,76584.0,-6.959
Ba1Mn1O2,174145.0,-6.957999999999999
K2O8V3,1925.0,-6.9510000000000005
Cu1La2O4,73913.0,-6.941
Ga1Na1O6Si2,159543.0,-6.936
Ba2Fe6O11,10103.0,-6.922999999999999
Mn3P1,643224.0,-6.912000000000001
Ba1Fe2O4,171001.0,-6.906000000000001
Fe1K3Mo4O15,163991.0,-6.904
B2Mn5P1,109111.0,-6.9
Si1Zr1,652609.0,-6.896
Co2O4Si1,260091.0,-6.89
In2O7Si2,409452.0,-6.888
Ba1Cu1O7V2,40839.0,-6.865
C1Sc2,280743.0,-6.858
Co1Mo1O6Sr2,153543.0,-6.849
Si1V1Zr1,652544.0,-6.836
Mn2O4Zn1,15305.0,-6.821000000000001
B4Fe2Mo1,44293.0,-6.817
Mo1Ni1O4,174488.0,-6.816
Al2Ca5N8Si2,414469.0,-6.811
Ba1Fe2O4,60662.0,-6.805
Mo1P1Ru1,98405.0,-6.768
Ca1O7Rb2V2,246368.0,-6.742000000000001
C1Nb4Ni2,618488.0,-6.733
O4V2Zn1,99181.0,-6.716
Mo2O7Rb2,249126.0,-6.711
Na2O8Si3Zn1,20114.0,-6.706
B3Co1V1,44188.0,-6.689
B2Fe1Ir5Sc2,85631.0,-6.688
Cr5Si3,15683.0,-6.66
Au1Cr3O8,155508.0,-6.64
Ca1Ge1O3,171080.0,-6.6339999999999995
Cd1N6,415357.0,-6.627999999999999
Ge3Nb5,2003.0,-6.621
Cr1Ge2Na1O6,174433.0,-6.617999999999999
Mo1O5Pb2,29270.0,-6.59
C1Fe3,16593.0,-6.587000000000001
B4C3Ni4Y3,85282.0,-6.585
O1V8,166600.0,-6.585
Ba3Ir2O9Y1,16367.0,-6.579
Mn1P1,76089.0,-6.5729999999999995
S1V1,52211.0,-6.562
C1Co3Nb3,76792.0,-6.56
Mo1P2,37222.0,-6.5520000000000005
As1Nb1,27040.0,-6.516
K1N3,28896.0,-6.502000000000001
Cd4N12P6S1,71019.0,-6.4879999999999995
Nb3S6Ti1,645331.0,-6.441
Mn3Sb1,96119.0,-6.437
Mn1Na1O2,16270.0,-6.4270000000000005
B3Si1,412621.0,-6.414
Si1V3,52472.0,-6.414
Ca1O1,161831.0,-6.404
Ba1O3Ru1,160287.0,-6.393
O3Ru1Sr1,261369.0,-6.382000000000001
Be1Mo3,58715.0,-6.371
Ba1S4Y2,616101.0,-6.3660000000000005
Ba1O3Sn1,43138.0,-6.349
La2S3,166513.0,-6.349
Cu2Mo3O12Rb2,54023.0,-6.343999999999999
Co10Ge3O16,79717.0,-6.275
Ge1S1Zr1,25738.0,-6.247999999999999
B1Ba2Cl1N2,418947.0,-6.24
Ba4Na1O12Ru3,67598.0,-6.236000000000001
Br2C4K2N4Pt1,413705.0,-6.21
Ge8Mn9Nb2,90767.0,-6.207999999999999
Mn1Se1,76218.0,-6.197
Ba2Ir1O6Sr1,74030.0,-6.193
Mo15S19,413406.0,-6.186
B3Ru7,44343.0,-6.185
Ca1Ga4O7,10351.0,-6.184
Al1La3S7V1,608323.0,-6.178999999999999
Fe2La1P2,632411.0,-6.172999999999999
Al1Cr1La3S7,606794.0,-6.167999999999999
Si3Y5,415741.0,-6.14
Co2O6Sr3,182288.0,-6.1370000000000005
Co4Nb2P3,624295.0,-6.1370000000000005
Sb4Zr5,153609.0,-6.1129999999999995
Ag2Mo2O7,154826.0,-6.109
Ni3P3Zr2,76680.0,-6.107
B1Fe5Si2,614184.0,-6.096
Fe4Si2Y1,633644.0,-6.093
Nb5Sb4,645351.0,-6.082000000000001
Hf1S3Sn1,65667.0,-6.072
Co6O11Sr1,152279.0,-6.055
Mo1S2,84180.0,-6.04
Fe1Na1O2,33768.0,-6.0089999999999995
Si1Ti1,20375.0,-5.984
As2Nb1,81218.0,-5.983
Be1Si1Zr1,76123.0,-5.968999999999999
Ge2Ru2Y1,637769.0,-5.9639999999999995
Al1Mo4S8,608603.0,-5.933
Ba1O1,173921.0,-5.909
Si2Y1,652566.0,-5.906000000000001
Ir1O6Sr3Zn1,82658.0,-5.901
Rb1S8V5,650040.0,-5.886
Cr2Ge5Ti4,626114.0,-5.876
Pt1Si1Ti1,260794.0,-5.862
K1Mo3S3,603631.0,-5.859
Co3Si5Y2,60757.0,-5.853
C1Co3Sc1,76793.0,-5.853
Sb3Y5,651739.0,-5.847
Co3P2Y1,624665.0,-5.837000000000001
Cu1Nb3S4,628469.0,-5.832000000000001
Cr1Mo6Se8,626324.0,-5.816
Ba1Ni1O3,15761.0,-5.806
Ba1O1,15301.0,-5.8020000000000005
Ca1Cu3Ge4O12,1303.0,-5.792999999999999
O6Rh1Sr3Zn1,90285.0,-5.76
O2Sr1,647474.0,-5.751
S3Sn1Zr1,73711.0,-5.745
P1Ru1S1,648023.0,-5.73
Fe1S1,35008.0,-5.724
Ir1Mn1Sn1,104498.0,-5.705
Fe1Mo6Se8,632658.0,-5.692
Fe1S1,633259.0,-5.691
Mn1Te1,643799.0,-5.688
Ni1Si1V1,165254.0,-5.68
Mn1Te1,643796.0,-5.629
O11Pb1Pt4Sr4,249144.0,-5.6160000000000005
Ba3Ge1Mg1N4,182574.0,-5.597
Hg1N3,98661.0,-5.5920000000000005
Mn1Rh2Sn1,104965.0,-5.591
Co2Ge4Y3,623661.0,-5.574
Mo15Rb3Se17,65109.0,-5.57
P3Rh4,43704.0,-5.558
Ni2Si1V3,20442.0,-5.551
Te1V1,52509.0,-5.532
Cd1Ge1O3,30971.0,-5.524
Ga1S8V4,158194.0,-5.519
Ba1Mn2Sb2,32019.0,-5.5089999999999995
N1Sr1,411555.0,-5.5
Cu1K6O8Si2,85404.0,-5.489
Ba2Cu4O8Y1,83920.0,-5.487
P2Pt1,43103.0,-5.474
C1Pt1,181113.0,-5.47
Fe3S4,42536.0,-5.4639999999999995
Cd2Mo15Se19,620175.0,-5.416
B6Co21Cr2,108033.0,-5.385
Ge2Li4N6Sr3,96422.0,-5.377999999999999
Ga1K1O2,69019.0,-5.371
Al2Fe3Si4,83665.0,-5.367000000000001
K3Na1O8Ru2,416039.0,-5.349
Cr3Te4,626873.0,-5.322
Na5O5V1,416170.0,-5.301
Ba3Cr1S5,97539.0,-5.297000000000001
B4Rh5Sr2,66769.0,-5.297000000000001
As1Cu1Si1Zr1,42165.0,-5.278
Co1Se4Ti2,625004.0,-5.274
C2N2S9,77442.0,-5.271
Ag1Fe1O2,2786.0,-5.271
Cu1O4Rh2,23486.0,-5.242999999999999
Co1Ge2Sc1,623585.0,-5.2410000000000005
S2Si1,29112.0,-5.236000000000001
Ba1K1Nb1S4,415335.0,-5.228
Fe1S2,42726.0,-5.218999999999999
Na1O2Rh1,66280.0,-5.218999999999999
B1Cl6Sc4,201977.0,-5.212000000000001
Co6Li1P4,69692.0,-5.211
In4O7Rb2,6321.0,-5.205
C1Cl7N4P3,170282.0,-5.2010000000000005
Al3Si2Y2,75228.0,-5.2
La1Te1,642035.0,-5.192
Ni1P2,22221.0,-5.187
Ir1S2,640950.0,-5.175
Nb1Sn2,105229.0,-5.166
Ga1Se8V4,603125.0,-5.166
As1Fe1S1,15986.0,-5.143
Pt6Si5,43283.0,-5.136
Ca1Ge2Ru2,52761.0,-5.115
Li1S2V1,642325.0,-5.113
La5Si3,641974.0,-5.091
Ga1In1O7Zn4,247275.0,-5.0680000000000005
O2Pt1,24922.0,-5.058
Co6Ge6Zr1,623679.0,-5.039
Ga2Mn1S4,152909.0,-5.0360000000000005
Bi1Ni1Y1,58826.0,-5.034
Pb3S12Sn3Y2,159889.0,-5.03
Ni2P1Si1,54008.0,-5.0169999999999995
Ba1Si6,710014.0,-5.007
Mg2N2Sr1,410826.0,-5.007
Ir1Sb1Se1,640966.0,-5.006
Ge22Rh17,80774.0,-5.004
Ba1Co1S2,75515.0,-4.99
Co2Sc1Sn1,106492.0,-4.98
As7Mn6Ni16,83742.0,-4.975
I3Ir1Y3,71524.0,-4.971
Co1La1Sb2,657919.0,-4.962
Ir1Sn2,641054.0,-4.952
Ru1Sb1Se1,650594.0,-4.915
Te1Ti1,653080.0,-4.9030000000000005
Br9Ir1Y5,165338.0,-4.898
Cu1In1O2,95670.0,-4.867
Ba1Ge3Ir1,174264.0,-4.856
Ba4P4Si1,32559.0,-4.831
Cu1Si1Ti1,87197.0,-4.831
Co2Ge3S3,655009.0,-4.8260000000000005
Bi3La5,616760.0,-4.8260000000000005
Ni10P6Sr1,92461.0,-4.823
B6Ba2Ni9,100288.0,-4.822
Na4Si23,50796.0,-4.8069999999999995
Cu2S4W1,72529.0,-4.796
Be1Ti1,58743.0,-4.784
Cu4Si4Y3,629226.0,-4.771
Ru1Sn2,105993.0,-4.763999999999999
Ge1O4Rb4,412136.0,-4.748
Bi1Fe1S4Sb1,155236.0,-4.746
Rh17S15,23930.0,-4.744
K2S3Ti1,72377.0,-4.7410000000000005
Ba1S3Sn2,26333.0,-4.732
Co8Sn4Y3,152945.0,-4.729
Pd2Sn1Y1,105699.0,-4.699
Li2Ni12P7,39598.0,-4.688
Ba1Ni1S2,246945.0,-4.683
Ca3Ge1O1,402087.0,-4.681
Ni5P2,646116.0,-4.669
K2Mo1S4,409563.0,-4.659
Ca1Ga2S4,262780.0,-4.627
Bi1Rh1S1,617013.0,-4.617
Au1In1O2,95672.0,-4.614
Fe6Ge6Mg1,41461.0,-4.61
Pt3Si1,246170.0,-4.602
As2Ni1,34851.0,-4.58
Ni3P1,646109.0,-4.58
Ag1Se2Y1,605836.0,-4.579
As2Ba1Pt1,405112.0,-4.565
As3Ca1,86400.0,-4.558
La1Pd2Sb2,604351.0,-4.543
Al4Ba1Se7,181985.0,-4.542
Ni10P3Sn1,89578.0,-4.539
P2S7,423061.0,-4.535
Cr2Cu1Te4,625827.0,-4.531000000000001
Br7Rb1W3,390028.0,-4.529
Cl2Nb1Se2,10483.0,-4.521
Ir1Te1,44870.0,-4.515
Mn1Rb1Sb1,643396.0,-4.513999999999999
Au2Sn1Y2,658827.0,-4.511
P2Pd2Sr1,36373.0,-4.495
Ba4Ge20Pt3,615897.0,-4.492
B5Pd14Y2,97372.0,-4.48
Ba5P4,413273.0,-4.479
Li1N1Sr1,87414.0,-4.479
O2Zn1,647668.0,-4.4639999999999995
Cl7Mo2N1,412342.0,-4.45
Ba1Cu1Te3Y1,88716.0,-4.428
Ga2Pb1S4,635049.0,-4.423
Ba4P3,73206.0,-4.421
I9Nb6S1,71151.0,-4.421
Cu1P2,653601.0,-4.412
Cl2Fe1,27810.0,-4.408
K2Mn1P2Se6,165356.0,-4.393
Cl2N2S2Se1,40273.0,-4.391
Ga2Ni1S4,634901.0,-4.365
Na3S4V1,84298.0,-4.357
C1I14Zr6,60915.0,-4.342
Ba1Cd1S4Sn1,10472.0,-4.338
Ba1Te1,616163.0,-4.322
Ba1Ge3,261651.0,-4.319
Cl4N1V1,28128.0,-4.31
Cu2O2Pb1,400657.0,-4.303999999999999
Br8W3,25703.0,-4.285
P2Zn1,660225.0,-4.275
P2Zn1,648308.0,-4.27
K4P2Pd1S8,165312.0,-4.269
Ge1Se1,53906.0,-4.2669999999999995
Nb1Te4,75320.0,-4.263
As1Sr1,83353.0,-4.262
K4O3Sn1,79101.0,-4.258
B1I3P4S3,165187.0,-4.258
Bi1Se3Sr1,61153.0,-4.257
Au2Sc2Sn1,130046.0,-4.239
Br7La8Ni4,260115.0,-4.22
Co2Cu1Ge2,62856.0,-4.2139999999999995
Bi2Ni3S2,159360.0,-4.204
Cl10Co1W2,422522.0,-4.2010000000000005
Cl8Na2Ti3,401026.0,-4.2010000000000005
I2Mn1,33673.0,-4.197
Ni1Sb1,646418.0,-4.192
Rb2S7Sb4,64673.0,-4.188
Cu1O2,96699.0,-4.188
K2S5Sn2,72378.0,-4.187
In9Pb4S17,31253.0,-4.185
Pt1Sb1Se1,649563.0,-4.1819999999999995
C1Ca1Pd3,108128.0,-4.178999999999999
B1Rb1Se3,411343.0,-4.178
As4Ca3In2,61336.0,-4.171
Ge2Ni1Sr1,240343.0,-4.166
Cl5N3S2Te1,411991.0,-4.165
Ba1Br1Cl1,35458.0,-4.159
Fe2Rb3Se4,409454.0,-4.151
Ba2Ge4Ni5,423268.0,-4.149
Cd1O2,60764.0,-4.145
Be17Ti2,616452.0,-4.133
As2Ba1Ga2,380478.0,-4.111000000000001
K1Na1O2Zn1,38327.0,-4.092
Cd1Ge1Li2S4,249872.0,-4.0889999999999995
Bi12Br2Rh3,245518.0,-4.086
Ge4Se9,93460.0,-4.085
Cl4Cr1Na2,66201.0,-4.078
I3La3Pb1,409796.0,-4.058
I2Zr1,35145.0,-4.058
Cl7Cu7P12S9,418074.0,-4.056
Ag1Bi3S5,200110.0,-4.053
Br3K1Mn1,42441.0,-4.044
As1Br3Ca3,426.0,-4.01
Al2Ca1Cl8,56730.0,-3.985
In2Ni3S2,640135.0,-3.985
K1Ni2S2,641273.0,-3.9810000000000003
Mn1Na6S4,65447.0,-3.9539999999999997
As3Ba5,43872.0,-3.944
Cd1Cu2S4Si1,16924.0,-3.9339999999999997
K3Ni1O2,262579.0,-3.924
K3Ni1O2,262578.0,-3.924
Ni3Sn1,105354.0,-3.91
Bi1Se1,44982.0,-3.906
Ba7Ga4Sb9,60583.0,-3.9
Na6S7Sn2,25389.0,-3.897
In2S4Zn1,44637.0,-3.888
Ba5In2Sb6,62305.0,-3.8819999999999997
Ge4Na3Pt4,32038.0,-3.8680000000000003
Sb2Se2Te1,52295.0,-3.861
Ge1Li1Ni2,53673.0,-3.853
Ga1Se1,73388.0,-3.8480000000000003
Cu3P1S4,412240.0,-3.845
Br1Mo1Te4,82245.0,-3.84
Al2Cl8Co1,22143.0,-3.833
As1K1Se2,65297.0,-3.807
Br2Ca1,56763.0,-3.805
Cd1Na2S4Sn1,281233.0,-3.799
As1Au1K2S4,85681.0,-3.781
In2S5Zn2,42443.0,-3.779
Cu3Se4V1,409449.0,-3.775
As3Hf1Na5,66026.0,-3.7710000000000004
As2Te3,54097.0,-3.761
P1Rb1Se6,170334.0,-3.758
Ca4In2N1,62535.0,-3.7569999999999997
Bi4Pb1Te7,42707.0,-3.7560000000000002
Mg2Ni3P1,72409.0,-3.7539999999999996
Mg1Se1,53946.0,-3.7539999999999996
Cu1K1Na2O2,47105.0,-3.753
Pd1Sb1Te1,93906.0,-3.745
Ca1Cu2Si2,25314.0,-3.7430000000000003
Ge2Li1Sr1,162582.0,-3.739
Bi1Pb1Pd2,56278.0,-3.72
In2S6Zn3,68645.0,-3.72
Ge2Na4Se5,61401.0,-3.716
Au1K3P2Se8,165321.0,-3.697
Ga1Se2,281757.0,-3.665
In2Se3,602266.0,-3.6639999999999997
Cl5Mo1,84621.0,-3.6519999999999997
Cl5Mo1,84622.0,-3.6510000000000002
Cl4Co1K2,661.0,-3.63
In1Se1,2308.0,-3.6289999999999996
Ba1Cl4Zn1,411951.0,-3.613
Bi12Cl12Pt1,415739.0,-3.597
Ba21Ge2O5,491557.0,-3.588
Al1K1Te2,44703.0,-3.569
Cl7N2Sb1Se3,406352.0,-3.5639999999999996
Ag1Ga1S2,605191.0,-3.562
Cl2Sn1,15452.0,-3.5580000000000003
Ge2Hg3K2S8,281504.0,-3.557
Cu1Ga1Se2,247513.0,-3.5410000000000004
Ge1Li1,60843.0,-3.5380000000000003
I2S1Sn2,50.0,-3.52
Au1Be12,109312.0,-3.512
As1Cu1Se2,42884.0,-3.498
Ga1K3Se3,300170.0,-3.4819999999999998
Al2Cl8Cu1,54066.0,-3.4730000000000003
Al2Cd1Te4,25640.0,-3.46
Ca1Cu4P2,62553.0,-3.4589999999999996
Ga1Ge1Li1,25310.0,-3.437
Al1Cl4Cu1,35050.0,-3.4339999999999997
In2N1Sr4,62536.0,-3.4330000000000003
Cu1Na3Se4Sn1,84299.0,-3.425
Ca1Mg1Si1,158276.0,-3.4210000000000003
Na2S2Zn1,33235.0,-3.4130000000000003
Cu2Ge1Se4Zn1,93409.0,-3.392
Cu1K1Pd1Se5,281423.0,-3.389
Bi1In1,616703.0,-3.389
Cl6Rb2Sn1,65060.0,-3.373
Bi9Ca9Zn4,8158.0,-3.367
Li2Te1,60434.0,-3.3560000000000003
Cl2Ni1,14208.0,-3.3489999999999998
Au2Ba1Sb2,416298.0,-3.333
Na2S1,60436.0,-3.324
Ca2Sn1,659611.0,-3.3110000000000004
In1Na3P2,300146.0,-3.298
Ca1Ge1Mg1,42456.0,-3.283
K2Sn1Te5,36215.0,-3.278
As1Cu1,610308.0,-3.2769999999999997
Na2Sn4Sr1,261117.0,-3.2739999999999996
In2Li1Pt1,106804.0,-3.26
Au1N1,167882.0,-3.2489999999999997
Rb2Sn1Te5,40556.0,-3.245
As1Na1,182160.0,-3.2439999999999998
Ba1Si1Zn1,106316.0,-3.235
Cd3K2S4,81655.0,-3.227
Li1Mg1Pd1Sb1,44808.0,-3.195
Cl4Rb2Zn1,35659.0,-3.181
In2Rb2Sb3,83663.0,-3.176
Cl4Na2Pd1,202971.0,-3.141
Cl3Cu1K2,150292.0,-3.14
Br3Ru1,413692.0,-3.123
Cl1In1K6Te4,79543.0,-3.1010000000000004
Cu1Se2,629028.0,-3.0989999999999998
Li1Pb1,104763.0,-3.091
Be1K4P2,300110.0,-3.09
As1Cl13P1Sb1,25109.0,-3.0789999999999997
Sn1Sr2,652722.0,-3.0780000000000003
Ba1Li2Si1,15642.0,-3.063
Bi1Cu4I1Se4,422827.0,-3.0210000000000004
Cl12Mo1Se2,404535.0,-3.0060000000000002
Br6Pb2Pd1,78874.0,-2.988
Br4K2Pt1,6063.0,-2.9610000000000003
Br2Ni1,22106.0,-2.9530000000000003
Cu5Na1S3,61514.0,-2.9189999999999996
Bi20I36Pt3,418556.0,-2.906
I5Nb1,25503.0,-2.903
Br4K2Pd1,1982.0,-2.8930000000000002
Br4Ga1In1,69652.0,-2.886
Br2Ga1,62665.0,-2.8760000000000003
Br7In5,410106.0,-2.833
Br4Rb2Zn1,62999.0,-2.8310000000000004
Au5Ba1Ge2,181528.0,-2.8310000000000004
Ge2Li7,42063.0,-2.8310000000000004
Au1Be1,58396.0,-2.819
Br3Ga1,413456.0,-2.818
I1K1,53843.0,-2.8080000000000003
As1K1Zn1,10459.0,-2.807
I5In1Pb2,152000.0,-2.784
Ag8S6Ti1,95648.0,-2.7769999999999997
Bi2In1Na3,413312.0,-2.773
Cl2Pd1,421214.0,-2.772
Ag1Bi1Sr1,57019.0,-2.763
Au1Te2,612391.0,-2.7560000000000002
Au1Te2,30905.0,-2.7460000000000004
Ga2Li3,100052.0,-2.675
Au3Na1Si1,16462.0,-2.66
Au2S1,78718.0,-2.656
Rb2Te1,55124.0,-2.64
As1Cd1K1,609963.0,-2.637
Bi1I3,56570.0,-2.635
Cd1Cl2,86440.0,-2.623
Cd3Rb2Te4,90370.0,-2.609
K3Mg18Sn11,421344.0,-2.545
Cu3Sn1,162569.0,-2.53
Li2Sn1Zn1,104787.0,-2.528
Au3Ge1Na1,16463.0,-2.488
Br3Pt1,23127.0,-2.439
As2Cd4I3,1964.0,-2.309
Cu2I3Rb1,65250.0,-2.306
Ag2Hg1S2,201713.0,-2.121
Cu1I1,60719.0,-2.088
Ag5Rb1Se3,50738.0,-2.051
Cu1I1,246690.0,-2.031
Ag2S1,98452.0,-1.986
I4Te1,63537.0,-1.97
I4Te1,37226.0,-1.9609999999999999
Ca1Li2,619389.0,-1.9469999999999998
I2Zn1,77058.0,-1.915
Ag3O1,26557.0,-1.886
Li1Zn1,104792.0,-1.795
Ag1Br1,56547.0,-1.694
Cd1Li1,620101.0,-1.66
Br1I1,22120.0,-1.659
Ag1Li1,605515.0,-1.5190000000000001
Ca1F6Ti1,9911.0,-6.042000000000001
F6Na2Sn1,23156.0,-4.7
As1F6I3,15527.0,-3.52
F1Rb1,53828.0,-4.0889999999999995
F4Pb1Sn1,152956.0,-4.8469999999999995
Ba1F4Sn1,166207.0,-5.335
Cd1F6Sn1,25017.0,-4.42
Ba6F26Mg7,50217.0,-5.525
Be3Cd2F12Rb2,15155.0,-4.851
Bi1Cl1F8,39555.0,-3.449
F2Ti1,68400.0,-5.653
F6K2Si1,158483.0,-5.242000000000001
F6Na2Si1,30348.0,-5.178
Al1F6K2Li1,408552.0,-5.127000000000001
F6K1Rb2Y1,73472.0,-5.317
